ID,ORGANIZATION_NAME,ORGANIZATION_TYPE,STREET_ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,NUMBER_OF_LIGHTS,PRAYERS,LISTEN_EVENTS,EAT_EVENTS,SERVE_EVENTS,SHARE_YOUR_STORY_EVENTS,ACCOUNT_TYPE
7427,Bayou Macon Baptist Association - LA,Association,733 Louisiana 17,Epps,LA,71237,32.598744,-91.480401,20,9518,375,0,0,368,Free account
7428,Bayou Baptist Association -LA,Association,4494 West Main Street,Gray,LA,70359,29.668984,-90.7747641,11,1048,682,0,0,531,Free account
7429,North Rapides Baptist Association - LA,Association,2201 Melrose Street,Pineville,LA,71360,31.3247688,-92.4101805,145,145133,989,1,9,640,Free account
7431,Concord Union Baptist Associates - LA,Association,3481 Louisiana 33,Ruston,LA,71270,32.5965927,-92.597393,42,22935,724,0,0,545,Free account
7432,North Central Area Baptist Association - LA,Association,219 Bond Street,Jonesboro,LA,71251,32.2393425,-92.6899459,7,9559,925,0,0,645,Free account
7433,Northshore Baptist Association - LA,Association,11411 McLaughlin Lane,Hammond,LA,70403,30.4818917,-90.5438047,88,37714,774,1,0,561,Free account
7434,Northwest La Baptist Association - LA,Association,5875 West 70th Street,Shreveport,LA,71129,32.4421654,-93.8568261,107,73427,820,0,0,573,Free account
7435,Ouachita Baptist Association - LA,Association,100 Mound Street,Jonesville,LA,71343,31.6242545,-91.8155601,29,7846,687,0,0,531,Free account
7437,Deer Creek Baptist Association - LA,Association,280 Taylor Avenue,Winnsboro,LA,71295,32.1676234,-91.7303758,17,1730,376,0,0,376,Free account
7438,Evangeline Baptist Association - LA,Association,3000 West Pinhook Road,Lafayette,LA,70508,30.174172,-92.000882,126,44378,868,0,0,609,Free account
7439,Gulf Coast Baptist Association - LA,Association,411 Field Road,Morgan City,LA,70380,29.690882,-91.2660124,8,805,693,0,0,533,Free account
7440,Morehouse Baptist Association - LA,Association,7103 Desiard Street,Monroe,LA,71203,32.5259096,-92.0516271,8,794,370,0,0,365,Free account
7441,La Salle Baptist Association - LA,Association,2618 North 1st Street,Jena,LA,71342,31.7056652,-92.1343834,15,1259,376,0,0,365,Free account
7442,Eastern Louisiana Baptist Association,Association,32470 Walker Road North,Walker,LA,70785,30.5497675,-90.8644415,75,52552,664,0,0,430,Free account
7444,Caldwell Baptist Association - LA,Association,915 Louisiana 850,Grayson,LA,71435,32.0527739,-92.1079735,2,691,682,0,0,529,Free account
7445,Delta Baptist Association - LA,Association,301 Louisiana Avenue,Ferriday,LA,71334,31.6300076,-91.5539914,13,20413,714,0,0,553,Free account
7447,Northshore Church,Church,310 Kensington Blvd,Slidell,LA,70458,30.2851,-89.7541015,0,0,0,0,0,0,Free account
7448,Richland Baptist Association - LA,Association,102 Horn Road,Rayville,LA,71269,32.456941,-91.7725211,30,3403,706,0,0,548,Free account
7450,"Louisiana Baptist Association - Mamou, LA",Association,4549 Veterans Memorial Highway,Mamou,LA,70554,30.610211,-92.4321202,43,12442,389,0,0,370,Free account
7451,Mt. Olive Baptist Association - LA,Association,4549 Veterans Memorial Highway,Mamou,LA,70554,30.610211,-92.4321202,27,14049,896,0,0,617,Free account
7452,Washington Baptist Association -  La,Association,2116 Washington Street,Franklinton,LA,70438,30.8467746,-90.1344727,4,960,372,0,0,366,Free account
7453,William Wallace Baptist Association - La,Association,2116 Washington Street,Franklinton,LA,70438,30.8467746,-90.1344727,52,29584,432,0,0,401,Free account
7454,Madison Baptist Association - LA,Association,733 Louisiana 17,Epps,LA,71237,32.598744,-91.480401,3,519,369,0,0,384,Free account
7456,Big Creek Baptist Association - LA,Association,2201 Melrose Street,Pineville,LA,71360,31.3247688,-92.4101805,8,5515,714,0,0,545,Free account
7457,Bienville Baptist Association - LA,Association,1408 Sibley Road,Minden,LA,71055,32.5925637,-93.2900787,23,2058,757,0,0,541,Free account
7458,Central Louisiana Baptist Association - LA,Association,2201 Melrose Street,Pineville,LA,71360,31.3247688,-92.4101805,29,36256,1017,0,0,701,Free account
7459,Natchitoches Baptist Association - LA,Association,143 Taylor Road,Natchitoches,LA,71457,31.7455556,-93.1249409,4,5016,686,0,0,530,Free account
7460,North Sabine Baptist Association - LA,Association,143 Taylor Road,Natchitoches,LA,71457,31.7455556,-93.1249409,20,2292,698,5,9,536,Free account
7461,Red River Baptist Association - LA,Association,143 Taylor Road,Natchitoches,LA,71457,31.7455556,-93.1249409,11,6657,709,0,0,549,Free account
7462,Sabine Baptist Association - LA,Association,143 Taylor Road,Natchitoches,LA,71457,31.7455556,-93.1249409,20,21572,401,0,0,372,Free account
7463,"Northeast Baptist Association - Monroe, LA",Association,7103 Desiard Street,Monroe,LA,71203,32.5259096,-92.0516271,259,155084,915,1,1,613,Free account
7464,Baptist Associations of South East La,Association,2116 Washington Street,Franklinton,LA,70438,30.8467746,-90.1344727,24,12317,730,0,0,552,Free account
7467,Friendship Baptist Church,Church,,Pine Prairie,LA,70576,30.7807204,-92.4214889,0,30,0,0,0,0,Free account
7468,Gateway Baptist Church,Church,7074 Monroe Highway,Ball,LA,71405,31.43353,-92.40779,1,13,3,0,0,3,Free account
7470,Lone Star Baptist Church,Church,781 Lone Star Church Road,Sugartown,LA,70662,30.8954594,-93.0898632,0,0,0,0,0,0,Free account
7471,Shiloh Baptist Church,Church,1253 Mitchell Harper Road,DeRidder,LA,70634,30.7382398,-93.0466879,0,0,0,0,0,0,Free account
7472,Knox County Association of Baptist - TN,Association,7709 Westland Drive,Knoxville,TN,37919,35.9149013,-84.030021,14,13581,698,0,0,542,Free account
7473,First Baptist Church,Church,9402 Natchez Street,Wisner,LA,71378,31.9857162,-91.6543774,1,0,0,0,0,0,Free account
7475,First Baptist Church,Church,,Winnsboro,LA,71295,32.1622106,-91.7167178,1,4,0,0,0,0,Free account
7476,Pisgah Baptist Church,Church,3467 Louisiana 112,Forest Hill,LA,71430,31.060076,-92.4704749,15,2451,52,0,0,0,Free account
7477,Northside Christian Church,Church,5114 Northwest Old Pike Road,Kansas City,MO,64118,39.1875296,-94.5853971,14,14236,139,0,0,9,Paid account
7478,Memorial Baptist Church,Church,293 Memorial Church Rd.,Longville,LA,70652,32.319056,-93.533526,2,1355,0,0,0,0,Free account
7479,Simsboro First Baptist Church,Church,133 Tiger Drive,Simsboro,LA,71275,32.5333105,-92.7870718,6,1925,0,0,0,0,Free account
7480,Forest Hill,Church,,Forest Hill,LA,71430,31.0418561,-92.5312493,1,0,0,0,0,0,Free account
7481,Philadelphia Baptist Church,Church,722 Philadelphia Road,Deville,LA,71328,31.32539,-92.28394,46,52760,60,1,8,9,Free account
7482,First Baptist Church,Church,304 Davis Street,Lake Providence,LA,71254,32.802991,-91.1740765,13,7660,6,0,0,2,Free account
7483,New Zion Baptist Church,Church,2420 Wardline Road,Oak Grove,LA,71263,32.843009,-91.5009509,1,10,0,0,0,0,Free account
7484,Duck River Baptist Association,Association,11145 Tullahoma Highway,Tullahoma,TN,37388,35.3229458,-86.174464,53,38832,880,0,8,575,Free account
7485,Faith Baptist Church,Church,5823 Louisiana 12,Ragley,LA,70657,30.5067722,-93.2659091,0,0,0,0,0,0,Free account
7490,Zion Hill Baptist Church,Church,4323 Hwy 476,Many,LA,71449,31.4677753,-93.5757776,2,10811,0,0,0,6,Free account
7498,DeLand Church of the Nazarene,Church,913 E New York Ave,DeLand,FL,32724,29.0290024,-81.2859449,5,331,9,0,1,11,Free account
7501,Lake Stevens Neighborhood Church,Church,819 124th ct NE,Lake Stevens,WA,98258,48.0047259,-122.0629991,0,0,0,0,0,0,Free account
7502,Restore Community Church - Parkhill,Church,7701 NW Barry Rd,Kansas City,MO,64153,39.2456328,-94.6696767,53,26051,6,0,0,3,Paid account
7503,Mooringsport Baptist Church,Church,500 Ivy Street,Mooringsport,LA,71060,32.688477,-93.961312,2,67,0,0,0,0,Free account
7504,Restore Community Church - Waldo,Church,7302 Pennsylvania Ave,Kansas City,MO,64114,38.9951999,-94.596921,6,0,0,0,0,0,Paid account
7505,Pleasant Grove Baptist Church,Church,,Jonesville,LA,71343,31.6265595,-91.8181828,4,5862,0,0,0,0,Free account
7506,Southwestern Baptist Church,Church,1112 Cherokee Road,Johnson City,TN,37604,36.2950458,-82.3621016,7,1890,8,0,0,6,Free account
7507,Antioch Baptist Church,Church,1014 Antioch Road,Johnson City,TN,37604,36.295803,-82.391554,44,50209,53,1,2,28,Paid account
7508,Plain Dealing Baptist Church,Church,101 North Perrin Street,Plain Dealing,LA,71064,32.9058084,-93.6982968,1,4,3,0,0,0,Free account
7509,Parkwood Church,Church,7900 Lone Star Rd,Jacksonville,FL,32211,30.336907,-81.57605,1,0,0,0,0,0,Free account
7510,Church of God USA Missions,Church,2940 Keith Street,Cleveland,TN,37311,35.1887913,-84.8685178,4,0,0,0,0,0,Free account
7512,Snow Memorial Baptist Church,Church,2201 Knob Creek Road,Johnson City,TN,37604,36.336325,-82.390354,5,131,0,0,0,0,Free account
7513,Philadelphia Baptist Church Horseshoe Drive,Church,2022 Horseshoe Drive,Alexandria,LA,71301,31.2579,-92.4792499,17,11035,145,0,0,72,Free account
7514,Fairview Baptist Church,Church,,Coushatta,LA,71019,31.972879,-93.1946182,5,790,16,0,0,16,Free account
7517,Antioch Baptist Church,Church,560 Dess Road,Florien,LA,71429,31.4355176,-93.5326372,0,0,0,0,0,0,Free account
7518,First Baptist Church of Ringgold,Church,2768 Mill Street,Ringgold,LA,71068,32.3284139,-93.2806737,11,931,4,0,0,2,Free account
7520,First Baptist Church,Church,990 Main Street,Many,LA,71449,31.5677365,-93.4811304,9,8491,28,0,0,0,Free account
7521,New Ouachita Baptist Church,Church,,Harrisonburg,LA,71340,31.9076619,-91.8601136,1,6,0,0,0,0,Free account
7522,Pelican Baptist Church,Church,187 Commerce Street,Pelican,LA,71063,31.8794658,-93.582423,0,0,0,0,0,0,Free account
7523,Morgantown Baptist Church,Church,2164 2nd Street,Natchez,MS,39120,31.5727766,-91.349363,3,444,20,0,0,7,Free account
7525,Faith Church,Church,,Clayton,LA,71326,31.7465543,-91.6626244,1,0,0,0,0,0,Free account
7526,CRU Naya Jeevan,Church,2001 W Plano Parkway,Plano,TX,75075,33.0080943,-96.7324087,0,0,0,0,0,0,Free account
7528,Seagate Baptist Church,Church,6115 Oleander Dr,Wilmington,NC,28403,34.2098262,-77.8382361,6,6629,5,0,0,4,Free account
7529,Ludington Baptist Church,Church,,DeRidder,LA,70634,30.8720795,-93.2863047,8,815,2,0,0,2,Free account
7530,Mobilize Chattanooga,Church,7008 Lystra Rd.,Harrison,TN,37341,35.1176149,-85.120317,2,129,0,0,0,0,Free account
7531,Willow Ridge Church,Church,104 Sycamore Tree Rd,Lexington,SC,29073,33.9747376,-81.1687519,26,1652,29,2,2,12,Free account
7532,The Bridge Fellowship,Church,2005 Rees Street,Breaux Bridge,LA,70517,30.291457,-91.9133164,4,0,0,0,0,0,Free account
7533,Riverside Baptist Church,Church,225 Wallace Circle,Vidalia,LA,71373,31.5582791,-91.4399003,2,276,8,0,0,6,Free account
7534,Redeemer Baptist Church,Church,14140 South Harrells Ferry Road,Baton Rouge,LA,70816,30.429233,-91.027866,1,4,2,0,0,0,Free account
7535,All Shores Wesleyan Church,Church,15550 Cleveland Street,Spring Lake,MI,49456,43.076178,-86.173814,22,4890,6,0,0,3,Free account
7536,First Baptist Church,Church,302 EE Wallace Boulevard,Ferriday,LA,71334,31.6327253,-91.5552302,4,5714,20,0,0,18,Free account
7537,Union Baptist Church,Church,,Quitman,LA,71268,32.3804317,-92.8151546,4,415,85,0,0,0,Free account
7538,Alpine First Baptist Church,Church,7215 Shreveport Highway,Pineville,LA,71360,31.414144,-92.46803,10,2357,1,0,0,1,Free account
7540,Crossroads Fellowship - Millbrook,Church,2721 E Millbrook Rd,Raleigh,NC,27604,35.8511974,-78.5893194,5,363,5,0,0,2,Free account
7541,Zoar Baptist Church,Church,11848 Hooper Road,Baton Rouge,LA,70818,30.5458035,-91.0545614,8,323,0,0,0,0,Free account
7542,Trees Baptist Church,Church,,Vivian,LA,71082,32.7866973,-94.0317357,5,284,0,0,0,0,Free account
7543,St Peter&#039;s World Outreach Center,Church,3683 Old Lexington Road,Winston-Salem,NC,27107,36.0493533,-80.2215488,3,654,18,0,0,6,Free account
7544,First Baptist Church,Church,12404 Louisiana 10,Saint Francisville,LA,70775,30.7882143,-91.3751067,33,23649,42,0,0,13,Free account
7545,First Baptist Church,Church,401 South Huntington Street,Sulphur,LA,70663,30.2347404,-93.3779311,5,283,0,0,0,0,Free account
7546,Saturate NYC,Association,77 Alaska Street,Staten Island,NY,10310,40.6373556,-74.1207739,19,6509,421,0,0,383,Free account
7547,First Baptist Church,Church,306 Broadway Street,Delhi,LA,71232,32.4543109,-91.4928586,2,73,0,0,0,0,Free account
7548,First Baptist Church-Florien,Church,,Florien,LA,71429,31.4438026,-93.4567619,2,5,3,0,0,2,Free account
7549,Glenmora Baptist Church,Church,910 9th Street,Glenmora,LA,71433,30.972381,-92.582856,1,0,0,0,0,0,Free account
7550,Church Planters,Association,1250 Macarthur Drive,Alexandria,LA,71303,31.28746,-92.47626,8,2562,695,0,0,540,Free account
7551,Cook Baptist Church,Church,2000 Cooktown Road,Ruston,LA,71270,32.5501866,-92.6566205,3,348,5,0,0,4,Free account
7553,Westside Family Church Leavenworth,Church,738 Eisenhower Road,Leavenworth,KS,66048,39.2672586,-94.9238435,65,29916,182,16,93,21,Paid account
7554,"Cornerstone Church of God - Melbourne,FL",Church,311 East Hibiscus Boulevard,Melbourne,FL,32901,28.0849548,-80.6155036,13,5763,4,0,0,8,Free account
7556,Grace Baptist at Four Corners,Church,1428 Sunrise Plaza Drive 6,Clermont,FL,34714,28.3677393,-81.6808249,9,461,28,0,0,1,Free account
7557,Tioga First Baptist Church,Church,1309 Singer Drive,Pineville,LA,71360,31.3877,-92.43182,6,99,1,0,0,1,Free account
7559,Anchor Church,Church,310 Starin Avenue,Buffalo,NY,14216,42.9488268,-78.8444671,1,1,0,0,0,0,Free account
7560,Park Forest Baptist Church,Church,4517 Lassen Drive,Baton Rouge,LA,70814,30.490395,-91.065109,1,36,5,0,0,3,Free account
7561,Comite Baptist Church,Church,12250 Greenwell Springs Road,Baton Rouge,LA,70814,30.4993193,-91.0469439,0,0,0,0,0,0,Free account
7562,Temple of New Life,Church,12250 Greenwell Springs Road,Baton Rouge,LA,70814,30.4993193,-91.0469439,1,470,0,0,0,0,Free account
7563,Cherry Mound Baptist Church,Church,4168 Hwy 31 W,Cottontown,TN,37048,36.5151661,-86.640214,20,12836,20,0,0,7,Free account
7565,Highland Baptist Church,Church,607 Victory Drive,New Iberia,LA,70563,30.008829,-91.7989,32,18778,144,0,0,51,Free account
7567,First Baptist Church,Church,,Jennings,LA,70546,30.2300301,-92.6599981,0,34,3,0,0,1,Free account
7569,Wallula Christian Church,Church,23785 South 139th Street,Leavenworth,KS,66048,39.2050184,-94.9013593,13,97,4,0,0,2,Free account
7570,First Baptist Church,Church,2249 Hazel Street,Arcadia,LA,71001,32.5491374,-92.9198527,2,93,11,0,0,7,Free account
7571,Cedar Church,Church,,Rayville,LA,71269,32.3534796,-91.7787373,0,0,0,0,0,0,Free account
7572,Heflin Baptist Church,Church,South Church Street,Heflin,LA,71039,32.4566621,-93.2658041,15,15991,4,0,0,1,Free account
7573,Newport News,Association,,Newport News,VA,,37.0870821,-76.4730122,6,2260,383,0,0,377,Free account
7574,Parkview Church of God,Church,1116 Briarfield Road,Newport News,VA,23605,37.012117,-76.4199299,7,0,0,0,0,0,Free account
7575,Call2All,Association,10121 Grandview Road,Kansas City,MO,64137,38.9414346,-94.5441986,32,7353,592,0,0,511,Paid account
7576,Emmanuel Baptist Church,Church,713 Homer Road,Minden,LA,71055,32.622418,-93.2675768,35,2321,3,0,0,0,Free account
7577,Park Ridge Baptist Church,Church,5099 Trotter Ridge Court,Rock Hill,SC,29732,34.9777752,-81.0873915,4,48,6,0,0,3,Free account
7578,Goodwill Baptist Church,Church,1393 Louisiana 2,Oak Grove,LA,71263,32.7813809,-91.5571635,0,0,0,0,0,0,Free account
7580,Ascension Lutheran Church,Church,7415 Buchanan Street,Landover Hills,MD,20784,38.9479058,-76.8854088,2,1753,11,0,0,1,Free account
7581,First Baptist Church of Folsom,Church,13320 Broadway Street,Folsom,LA,70437,30.6295085,-90.1846051,21,13087,33,1,0,8,Free account
7583,Harpeth Heights Baptist Church,Church,8063 Tennessee 100,Nashville,TN,37221,36.0442718,-86.9539113,2,0,0,0,0,0,Free account
7584,Mill Creek Community Church,Church,7825 Gleason Road,Shawnee,KS,66227,38.9859459,-94.8605012,30,13493,9,0,0,1,Free account
7585,First Baptist Church,Church,1204 Dennis Street,Logansport,LA,71049,31.9725317,-93.9968021,2,559,0,0,0,0,Free account
7586,Southside Baptist Church,Church,,Mansfield,LA,71052,32.0221078,-93.7187937,7,73,0,0,0,0,Free account
7587,Greenville Baptist Association,Association,220 Howe Street,Greenville,SC,29601,34.839246,-82.405098,98,81671,536,3,3,440,Paid account
7588,Bistineau Baptist Church,Church,195 Bistineau Church Road,Heflin,LA,71039,32.427491,-93.2750008,7,167,19,0,0,7,Free account
7589,First Baptist Church,Church,1401 Center Street,Vinton,LA,70668,30.1908259,-93.5804027,4,15108,0,0,0,0,Free account
7590,Capstone Baptist Church,Church,1034 Water Street,,VT,05257,42.9143873,-73.2467273,9,10727,6,0,0,4,Free account
7591,Olivet Baptist Church - Wichita,Church,3440 W 13th,Wichita,KS,67203,37.709301,-97.383221,0,0,0,0,0,0,Free account
7592,Passion Church,Church,5528 Eubank Boulevard,Albuquerque,NM,87111,35.1427345,-106.5311006,6,3229,15,0,0,0,Free account
7593,Tammany Hills Baptist Church,Church,70380 I Street,Covington,LA,70433,30.4559424,-90.0730251,6,216,15,0,0,0,Free account
7595,Open Road Fellowship,Church,780 Bodcau Station Road,Haughton,LA,71037,32.542873,-93.60387,24,9879,23,0,0,1,Free account
7597,New Harvest Church of God,Church,9016 U.S. 270,White Hall,AR,71602,34.265883,-92.117005,0,1812,19,0,0,13,Free account
7598,Fincastle Baptist Church,Church,7330 Roanoke Rd,Fincastle,VA,24090,37.4800181,-79.8770965,0,0,0,0,0,0,Free account
7599,Greater Orlando Baptist Association,Church,1906 Lee Road,Orlando,FL,32810,28.6014238,-81.4087104,0,0,0,0,0,0,Free account
7601,Gateway Church,Church,701 Formosa Avenue,Orlando,FL,32810,28.592635,-81.378124,18,39178,97,12,47,13,Free account
7602,First Baptist Church Fountain Inn,Church,206 North Weston Street,Fountain Inn,SC,29644,34.695777,-82.1996009,18,6924,39,0,0,33,Free account
7603,Alabama Baptist Church,Church,14678 Louisiana 151,Arcadia,LA,71001,32.5848729,-92.8809901,0,0,0,0,0,0,Free account
7604,Victory Church - Nebraska,Church,3121 W A St,North Platte,NE,69101,41.1336121,-100.7989093,1,2,2,0,0,1,Free account
7606,Standing Springs Baptist Church,Church,1111 West Georgia Road,Simpsonville,SC,29680,34.7270552,-82.2887746,2,576,5,0,0,0,Free account
7608,Elwood Baptist Church,Church,213 Elwood Road,Forest Hill,LA,71430,31.02329,-92.50819,3,4443,0,0,0,0,Free account
7609,CityChurch of State College,Association,365 Science Park Road,State College,PA,16803,40.780874,-77.897728,122,59565,725,13,18,447,Free account
7610,Church of the Holy Spirit,Church,908 Trailview Boulevard Southeast Suite 200,Leesburg,VA,20175,39.099991,-77.53802,35,41578,103,0,0,95,Free account
7611,Foster Road Baptist Church,Church,11333 Foster Road,Baton Rouge,LA,70811,30.5511621,-91.1157893,1,1672,0,0,0,3,Free account
7612,New Hope Baptist Church,Church,543 Marcantel Road,DeQuincy,LA,70633,30.376607,-93.435415,0,0,0,0,0,0,Free account
7613,Heritage Church,Church,,Greenville,SC,29611,34.8665978,-82.4271144,0,0,0,0,0,0,Free account
7614,Calvary First Baptist Church,Church,11 Tampa Street,Greenville,SC,29609,34.8778993,-82.4160647,0,0,0,0,0,0,Free account
7615,First Baptist Church,Church,401 West Morris Avenue,Hammond,LA,70403,30.5023019,-90.4643516,0,0,0,0,0,0,Free account
7616,Florida Boulevard Baptist Church,Church,10915 Florida Boulevard,Baton Rouge,LA,70815,30.4593229,-91.0629345,12,55,0,0,0,0,Free account
7619,Immanuel Baptist Church,Church,1503 Pecan Street,Hammond,LA,70401,30.5173369,-90.4771793,1,0,0,0,0,0,Free account
7620,Monaghan Baptist Church,Church,1500 West Parker Road,Greenville,SC,29617,34.873114,-82.445445,0,0,0,0,0,0,Free account
7621,Monaghan Baptist Church,Church,1500 West Parker Road,Greenville,SC,29617,34.873114,-82.445445,0,0,0,0,0,0,Free account
7623,Tullos First Baptist Church,Church,9970 South Main Street,Tullos,LA,71479,31.8086559,-92.3385577,1,35,0,0,0,0,Free account
7624,Tullos First Baptist Church,Church,9970 South Main Street,Tullos,LA,71479,31.8086559,-92.3385577,0,0,0,0,0,0,Free account
