status,length,kids,age,gender,connection,commitment,score
married,over_thirty,kids_under_five,to_fifty,female,9,9,Thriving
married,three_to_five,kids_none,to_thirty,female,9,9,Thriving
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,female,9,9,Thriving
remarried,over_thirty,kids_to_twelfth,to_fifty,male,9,9,Thriving
dating,over_thirty,kids_under_five,to_fifty,male,9,10,Thriving
engaged,over_thirty,kids_none,to_fifty,male,9,10,Thriving
engaged,under_two,kids_under_five,to_thirty,male,9,10,Thriving
living_together,over_thirty,kids_none,to_sixty,male,9,10,Thriving
living_together,three_to_five,kids_none,to_twentyfour,female,9,10,Thriving
married,over_thirty,kids_to_twelfth,to_fifty,female,9,10,Thriving
married,twentyone_to_thirty,adult_children,to_sixty,female,9,10,Thriving
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,female,9,10,Thriving
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,female,9,10,Thriving
married,under_two,kids_none,to_twentyfour,male,9,10,Thriving
dating,over_thirty,kids_under_five,to_fifty,male,10,0,Shallow
dating,twentyone_to_thirty,adult_children,to_sixty,male,10,0,Shallow
dating,under_two,kids_under_five,to_twentyfour,female,10,0,Shallow
engaged,eleven_to_twenty,kids_under_five,to_thirty,male,10,0,Shallow
living_together,three_to_five,kids_none,to_twentyfour,female,10,0,Shallow
living_together,twentyone_to_thirty,kids_none,to_fifty,male,10,0,Shallow
married,eleven_to_twenty,kids_none,to_forty,male,10,0,Shallow
married,eleven_to_twenty,kids_to_fifth,to_fifty,female,10,0,Shallow
married,three_to_five,kids_to_fifth,to_thirty,female,10,0,Shallow
married,three_to_five,kids_under_five,to_forty,male,10,0,Shallow
married,twentyone_to_thirty,kids_to_fifth,to_fifty,male,10,0,Shallow
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,female,10,0,Shallow
remarried,six_to_ten,kids_under_five,to_thirty,male,10,0,Shallow
dating,six_to_ten,kids_under_five,to_thirty,male,10,1,Shallow
dating,under_two,kids_under_five,to_twentyfour,female,10,1,Shallow
living_together,over_thirty,kids_none,to_fifty,male,10,1,Shallow
living_together,twentyone_to_thirty,kids_to_twelfth,to_fifty,male,10,1,Shallow
living_together,under_two,kids_under_five,to_twentyfour,male,10,1,Shallow
married,eleven_to_twenty,kids_none,to_forty,male,10,1,Shallow
married,over_thirty,kids_none,to_fifty,male,10,1,Shallow
married,three_to_five,kids_under_five,to_forty,female,10,1,Shallow
married,twentyone_to_thirty,adult_children,to_seventy,male,10,1,Shallow
married,under_two,kids_none,to_twentyfour,female,10,1,Shallow
remarried,eleven_to_twenty,kids_to_twelfth,to_forty,male,10,1,Shallow
remarried,over_thirty,kids_under_five,to_fifty,female,10,1,Shallow
engaged,twentyone_to_thirty,kids_none,to_fifty,female,10,2,Shallow
living_together,eleven_to_twenty,kids_none,to_thirty,female,10,2,Shallow
married,eleven_to_twenty,kids_none,to_thirty,male,10,2,Shallow
married,eleven_to_twenty,kids_to_fifth,to_forty,male,10,2,Shallow
married,eleven_to_twenty,kids_to_fifth,to_forty,male,10,2,Shallow
married,over_thirty,kids_to_twelfth,to_fifty,male,10,2,Shallow
married,three_to_five,kids_under_five,to_forty,male,10,2,Shallow
married,three_to_five,kids_under_five,to_thirty,male,10,2,Shallow
married,twentyone_to_thirty,kids_to_fifth,to_fifty,male,10,2,Shallow
married,under_two,kids_none,to_twentyfour,male,10,2,Shallow
married,under_two,kids_none,under_eighteen,male,10,2,Shallow
married,under_two,kids_under_five,to_forty,male,10,2,Shallow
remarried,over_thirty,kids_none,to_fifty,female,10,2,Shallow
engaged,over_thirty,kids_to_twelfth,to_fifty,female,10,3,Shallow
living_together,over_thirty,kids_to_twelfth,to_fifty,male,10,3,Shallow
living_together,under_two,kids_none,to_twentyfour,female,10,3,Shallow
married,eleven_to_twenty,kids_under_five,to_thirty,male,10,3,Shallow
married,over_thirty,kids_none,to_fifty,female,10,3,Shallow
married,over_thirty,kids_none,to_sixty,female,10,3,Shallow
married,over_thirty,kids_to_twelfth,to_fifty,male,10,3,Shallow
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,male,10,3,Shallow
married,under_two,kids_none,to_thirty,female,10,3,Shallow
remarried,eleven_to_twenty,kids_none,to_forty,male,10,3,Shallow
remarried,over_thirty,kids_to_twelfth,to_fifty,female,10,3,Shallow
remarried,twentyone_to_thirty,adult_children,to_fifty,male,10,3,Shallow
remarried,under_two,kids_under_five,to_thirty,female,10,3,Shallow
dating,over_thirty,kids_none,to_fifty,female,10,4,Hopeful
married,eleven_to_twenty,adult_children,to_seventy,male,10,4,Hopeful
married,over_thirty,kids_to_twelfth,to_fifty,female,10,4,Hopeful
married,under_two,kids_under_five,to_thirty,male,10,4,Hopeful
remarried,under_two,kids_none,to_thirty,male,10,4,Hopeful
remarried,under_two,kids_to_fifth,to_thirty,female,10,4,Hopeful
dating,twentyone_to_thirty,kids_none,to_sixty,female,10,5,Hopeful
dating,under_two,kids_none,under_eighteen,female,10,5,Hopeful
engaged,under_two,kids_none,to_thirty,female,10,5,Hopeful
living_together,under_two,kids_none,under_eighteen,female,10,5,Hopeful
married,over_thirty,kids_none,to_fifty,female,10,5,Hopeful
married,over_thirty,kids_to_twelfth,to_fifty,female,10,5,Hopeful
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,male,10,5,Hopeful
remarried,three_to_five,kids_none,to_thirty,male,10,5,Hopeful
remarried,twentyone_to_thirty,kids_none,to_fifty,male,10,5,Hopeful
remarried,under_two,kids_none,to_thirty,male,10,5,Hopeful
remarried,under_two,kids_none,to_thirty,male,10,5,Hopeful
dating,over_thirty,kids_none,to_fifty,female,10,6,Hopeful
dating,over_thirty,kids_to_twelfth,to_fifty,female,10,6,Hopeful
dating,twentyone_to_thirty,kids_none,to_fifty,female,10,6,Hopeful
dating,under_two,kids_none,under_eighteen,female,10,6,Hopeful
married,eleven_to_twenty,kids_none,to_thirty,male,10,6,Hopeful
married,over_thirty,kids_none,to_fifty,female,10,6,Hopeful
married,over_thirty,kids_to_twelfth,to_fifty,male,10,6,Hopeful
married,six_to_ten,kids_to_fifth,to_forty,male,10,6,Hopeful
married,three_to_five,kids_under_five,to_thirty,male,10,6,Hopeful
married,twentyone_to_thirty,kids_to_fifth,to_fifty,male,10,6,Hopeful
married,under_two,kids_under_five,under_eighteen,male,10,6,Hopeful
remarried,eleven_to_twenty,kids_to_fifth,to_thirty,male,10,6,Hopeful
remarried,over_thirty,adult_children,to_fifty,female,10,6,Hopeful
remarried,over_thirty,kids_none,to_fifty,female,10,6,Hopeful
remarried,over_thirty,kids_none,to_fifty,female,10,6,Hopeful
remarried,six_to_ten,kids_under_five,to_forty,female,10,6,Hopeful
living_together,over_thirty,kids_none,to_seventy,male,10,7,Thriving
living_together,six_to_ten,kids_none,to_forty,female,10,7,Thriving
living_together,twentyone_to_thirty,adult_children,to_fifty,male,10,7,Thriving
married,eleven_to_twenty,adult_children,to_fifty,male,10,7,Thriving
married,eleven_to_twenty,kids_to_fifth,to_fifty,female,10,7,Thriving
married,over_thirty,kids_none,to_fifty,female,10,7,Thriving
married,over_thirty,kids_none,to_fifty,female,10,7,Thriving
married,six_to_ten,kids_none,to_thirty,male,10,7,Thriving
married,six_to_ten,kids_under_five,to_thirty,male,10,7,Thriving
married,three_to_five,kids_under_five,to_forty,female,10,7,Thriving
married,three_to_five,kids_under_five,to_thirty,male,10,7,Thriving
married,twentyone_to_thirty,kids_to_fifth,to_fifty,male,10,7,Thriving
dating,under_two,kids_under_five,under_eighteen,female,10,8,Thriving
engaged,under_two,kids_none,to_twentyfour,female,10,8,Thriving
married,eleven_to_twenty,kids_to_fifth,to_forty,female,10,8,Thriving
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,female,10,8,Thriving
married,under_two,adult_children,to_fifty,male,10,8,Thriving
remarried,over_thirty,kids_to_twelfth,to_fifty,male,10,8,Thriving
remarried,over_thirty,kids_to_twelfth,to_fifty,male,10,8,Thriving
living_together,twentyone_to_thirty,kids_none,to_sixty,male,10,9,Thriving
married,twentyone_to_thirty,adult_children,to_sixty,female,10,9,Thriving
married,twentyone_to_thirty,kids_none,to_fifty,female,10,9,Thriving
remarried,under_two,kids_none,to_twentyfour,male,10,9,Thriving
dating,under_two,kids_none,under_eighteen,male,10,10,Thriving
living_together,over_thirty,kids_to_twelfth,to_fifty,male,10,10,Thriving
living_together,six_to_ten,kids_none,to_forty,female,10,10,Thriving
living_together,twentyone_to_thirty,adult_children,to_fifty,male,10,10,Thriving
married,eleven_to_twenty,kids_under_five,to_thirty,male,10,10,Thriving
married,over_thirty,kids_none,to_fifty,female,10,10,Thriving
married,three_to_five,kids_none,under_eighteen,female,10,10,Thriving
married,three_to_five,kids_under_five,to_forty,female,10,10,Thriving
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,male,10,10,Thriving
married,twentyone_to_thirty,kids_to_twelfth,to_fifty,male,10,10,Thriving
married,under_two,kids_none,to_twentyfour,male,10,10,Thriving
remarried,eleven_to_twenty,kids_to_fifth,to_thirty,male,10,10,Thriving
remarried,three_to_five,kids_to_fifth,to_forty,male,10,10,Thriving
remarried,twentyone_to_thirty,kids_none,to_seventy,male,10,10,Thriving
remarried,twentyone_to_thirty,kids_none,to_sixty,male,10,10,Thriving
remarried,under_two,kids_none,under_eighteen,male,10,10,Thriving
